order_id,order_date,date_id,customer_id,store_id,employee_id,payment_method,order_status,total_revenue,total_cost
ORD0003620,23/10/2024,20241023,CUS02241,9,EMP0145,Vodafone Cash,Completed,1368,690
ORD0001041,24/10/2024,20241024,CUS00314,12,EMP0179,  InstaPay  ,Completed,1300,640
ORD0004785,24/10/2024,20241024,CUS02677,14,EMP0199,InstaPay,Completed,2078,1350
ORD0003406,24/10/2024,20241024,CUS00262,12,,  Debit Card  ,Completed,1645,860
ORD0010474,24/10/2024,20241024,CUS01148,3,EMP0067,Cash,Completed,123.5,60
ORD0010110,24/10/2024,20241024,CUS01774,2,EMP0048,Vodafone Cash,Cancelled,6279.5,5590
ORD0005583,24/10/2024,20241024,CUS01905,12,EMP0178,InstaPay,Completed,380,180
ORD0003577,25/10/2024,20241025,CUS02075,13,EMP0186,  InstaPay  ,Completed,22464,18380
ORD0009256,25/10/2024,20241025,CUS01605,6,,Credit Card,Completed,1096,510
ORD0007541,25/10/2024,20241025,CUS01582,1,EMP0017,Cash,Completed,350,170
ORD0006259,25/10/2024,20241025,CUS01120,10,EMP0162,InstaPay,Completed,144,80
ORD0000266,25/10/2024,20241025,CUS02343,1,EMP0017,  Credit Card  ,Completed,279,150
ORD0011452,25/10/2024,20241025,CUS01405,2,EMP0033,InstaPay,Completed,289,160
ORD0000838,25/10/2024,20241025,CUS00962,1,EMP0021,  Fawry  ,Returned,1272.5,660
ORD0001012,25/10/2024,20241025,CUS02838,4,EMP0079,  Credit Card  ,Completed,240,120
ORD0002912,25/10/2024,20241025,CUS01878,13,EMP0188,Cash,Completed,2540,1600
ORD0002876,25/10/2024,20241025,CUS02897,2,EMP0050,Debit Card,Completed,1607.5,860
ORD0010438,25/10/2024,20241025,CUS02549,10,EMP0160,Vodafone Cash,Completed,655,320
ORD0011559,25/10/2024,20241025,CUS00440,7,EMP0127,Debit Card,Completed,74782.5,59810
ORD0002592,26/10/2024,20241026,CUS01087,5,EMP0111,  InstaPay  ,Returned,1904.5,1150
ORD0006599,26/10/2024,20241026,CUS02865,2,EMP0048,Vodafone Cash,Returned,2240,1560
ORD0010571,26/10/2024,20241026,CUS00973,2,EMP0051,Fawry,Completed,9140.5,8670
ORD0011270,26/10/2024,20241026,CUS01100,3,EMP0055,InstaPay,Completed,573,350
ORD0001130,26/10/2024,20241026,CUS00726,1,EMP0028,Vodafone Cash,Completed,228,120
ORD0000702,26/10/2024,20241026,CUS01651,8,EMP0141,Cash,Completed,1007,520
ORD0010987,26/10/2024,20241026,CUS01622,1,EMP0027,Vodafone Cash,Completed,1408,710
ORD0011289,26/10/2024,20241026,CUS02149,10,EMP0154,  Vodafone Cash  ,Completed,342,170
ORD0000810,26/10/2024,20241026,CUS00305,1,EMP0002,Fawry,Completed,888,460
ORD0003248,26/10/2024,20241026,CUS01207,11,EMP0166,Debit Card,Returned,180,80
ORD0002706,26/10/2024,20241026,CUS02899,2,EMP0046,Fawry,Cancelled,31844,29680
ORD0000487,26/10/2024,20241026,CUS01654,3,EMP0074,  Fawry  ,Completed,3323,1650
ORD0007329,26/10/2024,20241026,CUS02292,5,EMP0111,Fawry,Completed,480,240
ORD0007567,26/10/2024,20241026,CUS01824,12,EMP0175,  Fawry  ,Completed,5746,3100
ORD0002894,26/10/2024,20241026,CUS02053,2,EMP0040,Debit Card,Completed,666,370
ORD0008480,27/10/2024,20241027,CUS01534,11,EMP0167,Cash,Completed,360,160
ORD0004816,27/10/2024,20241027,CUS01869,5,EMP0107,Vodafone Cash,Completed,3616,1930
ORD0003968,27/10/2024,20241027,CUS01356,3,EMP0057,InstaPay,Returned,80,50
ORD0002717,27/10/2024,20241027,CUS02655,2,EMP0035,Cash,Completed,2414.5,1370
ORD0011959,27/10/2024,20241027,CUS00661,6,EMP0115,  Cash  ,Completed,150,70
ORD0000522,27/10/2024,20241027,CUS00853,4,EMP0088,Debit Card,Completed,9460,10550
ORD0011647,27/10/2024,20241027,CUS02304,12,EMP0177,Vodafone Cash,Completed,8054,6050
ORD0011551,27/10/2024,20241027,CUS02459,3,EMP0069,Debit Card,Completed,70680,59600
ORD0002320,27/10/2024,20241027,CUS00065,6,EMP0125,Debit Card,Completed,3570,4000
ORD0002081,27/10/2024,20241027,CUS01566,1,EMP0005,Fawry,Completed,935,540
ORD0001560,28/10/2024,20241028,CUS01157,15,EMP0211,Credit Card,Completed,13327,11270
ORD0003709,28/10/2024,20241028,CUS02346,7,,Debit Card,Completed,498,250
ORD0009266,28/10/2024,20241028,CUS00728,3,EMP0073,Credit Card,Completed,1674,870
ORD0007987,28/10/2024,20241028,CUS01686,1,EMP0027,Fawry,Completed,252,180
ORD0009163,28/10/2024,20241028,CUS02890,5,EMP0108,InstaPay,Completed,450,250
ORD0005190,28/10/2024,20241028,CUS00260,3,EMP0058,  Vodafone Cash  ,Completed,180,80
ORD0011858,28/10/2024,20241028,CUS00921,8,EMP0143,InstaPay,Completed,1057,520
ORD0007077,28/10/2024,20241028,CUS02916,2,EMP0042,InstaPay,Completed,773,370
ORD0007277,28/10/2024,20241028,CUS02859,6,EMP0116,Vodafone Cash,Completed,1794,890
ORD0007493,28/10/2024,20241028,CUS00921,2,EMP0033,Cash,Completed,221,130
ORD0005738,28/10/2024,20241028,CUS02215,1,EMP0021,Fawry,Completed,450,210
ORD0007489,29/10/2024,20241029,CUS01507,7,EMP0131,Credit Card,Completed,1358,690
ORD0010966,29/10/2024,20241029,CUS02912,9,EMP0146,Cash,Completed,4490.5,4310
ORD0005102,29/10/2024,20241029,CUS00583,15,EMP0215,  InstaPay  ,Completed,1686,860
ORD0003661,29/10/2024,20241029,CUS02512,6,EMP0125,Cash,Completed,1490,730
ORD0005480,29/10/2024,20241029,CUS02913,14,,Credit Card,Completed,720,440
ORD0002633,29/10/2024,20241029,CUS02040,2,EMP0048,Credit Card,Completed,3085,1720
ORD0001978,29/10/2024,20241029,CUS02240,2,EMP0043,Fawry,Completed,690,340
ORD0009431,29/10/2024,20241029,CUS00176,15,EMP0214,Vodafone Cash,Completed,128,70
ORD0004893,29/10/2024,20241029,CUS02546,11,,Cash,Completed,365,180
ORD0008072,29/10/2024,20241029,CUS01563,13,EMP0190,Cash,Completed,1190,590
ORD0000968,29/10/2024,20241029,CUS02273,1,EMP0015,Credit Card,Completed,487.5,250
ORD0010265,29/10/2024,20241029,CUS01720,6,EMP0116,  Fawry  ,Completed,95,40
ORD0004355,30/10/2024,20241030,CUS00159,2,EMP0046,Vodafone Cash,Completed,126,70
ORD0010195,30/10/2024,20241030,CUS00396,6,EMP0125,Credit Card,Completed,6033,4770
ORD0003502,30/10/2024,20241030,CUS01149,1,EMP0001,  Debit Card  ,Returned,126,70
ORD0001874,30/10/2024,20241030,CUS00688,2,EMP0029,InstaPay,Completed,1910,930
ORD0010570,30/10/2024,20241030,CUS02938,12,EMP0175,Vodafone Cash,Completed,870,410
ORD0000942,30/10/2024,20241030,CUS02438,13,EMP0191,Credit Card,Completed,954,530
ORD0010606,30/10/2024,20241030,CUS01406,2,EMP0040,Fawry,Returned,135,70
ORD0006803,30/10/2024,20241030,CUS02515,1,EMP0024,Fawry,Completed,640,400
ORD0007564,30/10/2024,20241030,CUS02838,2,EMP0041,Fawry,Completed,4018,3420
ORD0010323,30/10/2024,20241030,CUS02662,6,EMP0124,Fawry,Completed,1008,500
ORD0007930,30/10/2024,20241030,CUS01894,12,EMP0179,Credit Card,Completed,1122,640
ORD0001833,30/10/2024,20241030,CUS00162,7,EMP0131,Fawry,Completed,275.5,140
ORD0005086,30/10/2024,20241030,CUS01713,7,,  Fawry  ,Completed,540,400
ORD0006568,31/10/2024,20241031,CUS02368,12,EMP0181,Debit Card,Completed,2955,1500
ORD0006913,31/10/2024,20241031,CUS00560,1,EMP0001,Fawry,Completed,458,250
ORD0008782,31/10/2024,20241031,CUS00251,6,EMP0122,Fawry,Completed,150,70
ORD0010778,31/10/2024,20241031,CUS02022,6,EMP0119,Vodafone Cash,Completed,2022,990
ORD0008290,31/10/2024,20241031,CUS00444,8,EMP0144,InstaPay,Completed,501,250
ORD0011385,31/10/2024,20241031,CUS02876,11,EMP0165,Debit Card,Completed,342,180
ORD0010671,31/10/2024,20241031,CUS02031,2,EMP0036,Cash,Completed,234,130
ORD0009564,31/10/2024,20241031,CUS00155,13,EMP0189,Fawry,Completed,1174,630
ORD0004148,31/10/2024,20241031,CUS02209,2,EMP0038,Cash,Completed,1051,520
ORD0001866,31/10/2024,20241031,CUS00765,7,EMP0131,Vodafone Cash,Completed,431,250
ORD0011113,31/10/2024,20241031,CUS01500,2,EMP0035,Fawry,Completed,72,40
ORD0005404,31/10/2024,20241031,CUS00197,5,EMP0107,Debit Card,Completed,320,140
ORD0006439,31/10/2024,20241031,CUS02571,1,EMP0012,Fawry,Completed,1660,830
ORD0003701,31/10/2024,20241031,CUS01336,6,EMP0118,Fawry,Completed,1885.5,900
ORD0010749,31/10/2024,20241031,CUS00023,9,EMP0147,Vodafone Cash,Completed,441,220
ORD0008669,31/10/2024,20241031,CUS01621,8,EMP0139,Cash,Completed,342,180
ORD0000203,31/10/2024,20241031,CUS00288,2,,Cash,Completed,563,290
ORD0011203,31/10/2024,20241031,CUS00224,10,EMP0162,Cash,Completed,153,90
ORD0009401,31/10/2024,20241031,CUS01591,10,EMP0159,Vodafone Cash,Returned,1870,1050
ORD0004079,01/11/2024,20241101,CUS00987,6,EMP0114,Credit Card,Completed,1179,580
ORD0003276,01/11/2024,20241101,CUS01896,7,EMP0134,Cash,Completed,11200,8900
ORD0002036,01/11/2024,20241101,CUS02585,3,EMP0066,Vodafone Cash,Completed,238,140
ORD0001472,01/11/2024,20241101,CUS00617,15,EMP0210,Cash,Completed,342,180
ORD0005208,01/11/2024,20241101,CUS00011,1,EMP0007,Fawry,Completed,2125,1100
ORD0006287,01/11/2024,20241101,CUS01740,6,EMP0117,  Credit Card  ,Completed,162,80
ORD0001792,01/11/2024,20241101,CUS01462,14,EMP0197,Cash,Returned,1167,580
ORD0000904,01/11/2024,20241101,CUS00746,2,EMP0053,Debit Card,Completed,1724,890
ORD0006336,01/11/2024,20241101,CUS00717,2,EMP0051,Credit Card,Completed,190,90
ORD0001061,01/11/2024,20241101,CUS02085,3,EMP0069,Credit Card,Completed,959,480
ORD0005325,01/11/2024,20241101,CUS02246,1,EMP0003,Credit Card,Completed,190,80
ORD0009112,01/11/2024,20241101,CUS00936,9,EMP0146,Vodafone Cash,Completed,864,540
ORD0007617,01/11/2024,20241101,CUS00245,13,EMP0190,Fawry,Completed,1620,880
ORD0008313,01/11/2024,20241101,CUS01108,4,EMP0091,Vodafone Cash,Completed,645,330
ORD0010044,02/11/2024,20241102,CUS00999,11,EMP0170,Debit Card,Completed,876.5,470
ORD0008901,02/11/2024,20241102,CUS02817,1,EMP0020,InstaPay,Returned,152,70
ORD0007940,02/11/2024,20241102,CUS02678,1,EMP0026,Cash,Completed,680,330
ORD0001921,02/11/2024,20241102,CUS01187,14,EMP0199,Cash,Returned,460,220
ORD0000271,02/11/2024,20241102,CUS01249,2,EMP0046,Vodafone Cash,Completed,272.5,140
ORD0003110,02/11/2024,20241102,CUS01161,14,EMP0201,Vodafone Cash,Completed,473.5,240
ORD0006374,02/11/2024,20241102,CUS01900,12,EMP0179,Cash,Completed,1557,820
ORD0001996,02/11/2024,20241102,CUS00255,13,EMP0187,Debit Card,Completed,1566,840
ORD0010325,03/11/2024,20241103,CUS01082,7,EMP0128,Cash,Completed,5400,4800
ORD0000046,03/11/2024,20241103,CUS00891,8,EMP0141,Debit Card,Completed,1107.5,600
ORD0004112,03/11/2024,20241103,CUS01800,13,,Debit Card,Completed,561,320
ORD0004198,03/11/2024,20241103,CUS00891,10,EMP0153,  Fawry  ,Cancelled,480,230
ORD0006386,03/11/2024,20241103,CUS02355,12,EMP0182,Fawry,Completed,800,600
ORD0011600,03/11/2024,20241103,CUS00611,15,EMP0213,Cash,Cancelled,1056,660
ORD0006985,03/11/2024,20241103,CUS00775,12,EMP0181,  Fawry  ,Completed,1500,720
ORD0007022,04/11/2024,20241104,CUS01002,1,EMP0001,Credit Card,Completed,2382,1310
ORD0002409,04/11/2024,20241104,CUS00368,3,EMP0074,Credit Card,Completed,306,170
ORD0006219,04/11/2024,20241104,CUS02413,12,EMP0184,Vodafone Cash,Completed,7139,5610
ORD0005600,04/11/2024,20241104,CUS00134,7,EMP0136,Cash,Completed,310,150
ORD0003959,04/11/2024,20241104,CUS01011,8,EMP0137,InstaPay,Cancelled,136,80
ORD0008282,04/11/2024,20241104,CUS00659,2,EMP0042,Cash,Completed,2500,1200
ORD0001513,04/11/2024,20241104,CUS02440,1,EMP0002,Cash,Completed,2440,1260
ORD0006676,05/11/2024,20241105,CUS01824,6,EMP0125,Vodafone Cash,Completed,320,140
ORD0005057,05/11/2024,20241105,CUS02100,3,EMP0070,Credit Card,Completed,2245,1110
ORD0008532,05/11/2024,20241105,CUS01748,1,EMP0023,Debit Card,Completed,1649,790
ORD0009982,05/11/2024,20241105,CUS01744,5,EMP0102,  Fawry  ,Completed,981,520
ORD0009265,05/11/2024,20241105,CUS01766,10,EMP0154,Debit Card,Completed,1174,570
ORD0005731,05/11/2024,20241105,CUS00977,2,EMP0029,Cash,Completed,11800,9400
ORD0000555,05/11/2024,20241105,CUS02908,2,EMP0037,Cash,Returned,1114.5,550
ORD0003117,05/11/2024,20241105,CUS01699,7,EMP0130,Debit Card,Returned,31110,29400
ORD0007356,05/11/2024,20241105,CUS00618,1,EMP0011,Debit Card,Completed,12827,9980
ORD0001087,05/11/2024,20241105,CUS02786,1,EMP0020,Cash,Completed,1053,560
ORD0011182,06/11/2024,20241106,CUS01024,3,EMP0065,  Vodafone Cash  ,Completed,847,470
ORD0002416,06/11/2024,20241106,CUS02928,4,EMP0083,  Fawry  ,Completed,114,60
ORD0007350,06/11/2024,20241106,CUS02252,5,EMP0101,  Debit Card  ,Completed,1004,610
ORD0010295,06/11/2024,20241106,CUS01904,3,EMP0065,Cash,Cancelled,945,500
ORD0009664,06/11/2024,20241106,CUS00459,7,EMP0128,Fawry,Completed,325,190
ORD0009191,06/11/2024,20241106,CUS00036,6,EMP0116,InstaPay,Completed,329,170
ORD0008915,06/11/2024,20241106,CUS01270,13,EMP0191,Credit Card,Completed,1480,720
ORD0010240,06/11/2024,20241106,CUS00795,14,EMP0199,InstaPay,Completed,2619.5,1320
ORD0003218,06/11/2024,20241106,CUS01726,3,EMP0065,Fawry,Completed,7340,5760
ORD0008487,06/11/2024,20241106,CUS00393,3,EMP0068,InstaPay,Completed,811,420
ORD0006961,06/11/2024,20241106,CUS01860,6,EMP0119,Cash,Returned,456,230
ORD0011519,06/11/2024,20241106,CUS01936,14,EMP0197,InstaPay,Completed,256,140
ORD0003183,06/11/2024,20241106,CUS02219,1,EMP0021,Vodafone Cash,Completed,847,460
ORD0006377,06/11/2024,20241106,CUS00903,8,EMP0137,Cash,Completed,6350,6400
ORD0007838,06/11/2024,20241106,CUS00771,12,,Vodafone Cash,Completed,1140,600
ORD0007102,06/11/2024,20241106,CUS00280,6,EMP0121,Fawry,Completed,580,280
ORD0004668,07/11/2024,20241107,CUS00520,8,EMP0141,  Credit Card  ,Returned,1776.5,910
ORD0011771,07/11/2024,20241107,CUS01966,12,EMP0181,  InstaPay  ,Completed,779,440
ORD0002167,07/11/2024,20241107,CUS00018,2,EMP0034,InstaPay,Completed,2184.5,1080
ORD0003300,07/11/2024,20241107,CUS02317,3,EMP0064,Credit Card,Completed,123.5,60
ORD0009280,07/11/2024,20241107,CUS01880,4,EMP0084,Fawry,Returned,1660,830
ORD0010448,07/11/2024,20241107,CUS00146,6,EMP0119,  InstaPay  ,Completed,1810,980
ORD0006616,07/11/2024,20241107,CUS01644,12,EMP0184,Vodafone Cash,Completed,846,420
ORD0010755,07/11/2024,20241107,CUS00929,2,EMP0043,Cash,Completed,144.5,80
ORD0001605,07/11/2024,20241107,CUS01103,10,EMP0158,Vodafone Cash,Completed,606,330
ORD0003399,07/11/2024,20241107,CUS02639,4,EMP0093,Vodafone Cash,Completed,880,440
ORD0009886,07/11/2024,20241107,CUS02961,1,,Fawry,Completed,1022.5,540
ORD0011903,07/11/2024,20241107,CUS02524,1,EMP0028,  InstaPay  ,Completed,1390,660
ORD0011702,07/11/2024,20241107,CUS02955,1,EMP0015,Credit Card,Completed,510,280
ORD0001918,07/11/2024,20241107,CUS01251,3,EMP0073,InstaPay,Completed,560,280
ORD0007005,07/11/2024,20241107,CUS00429,5,EMP0098,Fawry,Completed,3120,1590
ORD0005903,08/11/2024,20241108,CUS01722,10,EMP0153,Debit Card,Completed,280,140
ORD0006168,08/11/2024,20241108,CUS01768,2,EMP0038,Credit Card,Completed,14900,11900
ORD0010875,08/11/2024,20241108,CUS00310,4,EMP0089,  Cash  ,Completed,1330,640
ORD0005184,08/11/2024,20241108,CUS01246,15,EMP0213,Debit Card,Cancelled,720,360
ORD0000303,08/11/2024,20241108,CUS00343,6,EMP0126,Credit Card,Completed,300,150
ORD0000509,08/11/2024,20241108,CUS02753,12,EMP0178,  Debit Card  ,Completed,432,230
ORD0006799,08/11/2024,20241108,CUS01860,4,EMP0079,  Debit Card  ,Completed,171,90
ORD0011488,08/11/2024,20241108,CUS01468,11,EMP0169,Vodafone Cash,Completed,255,140
ORD0007289,08/11/2024,20241108,CUS01128,6,EMP0121,Credit Card,Completed,9440,9400
ORD0002154,08/11/2024,20241108,CUS01873,10,EMP0155,InstaPay,Completed,360,180
ORD0011658,08/11/2024,20241108,CUS02364,8,EMP0140,  Fawry  ,Completed,451,220
ORD0007459,08/11/2024,20241108,CUS00913,1,EMP0001,  Credit Card  ,Completed,1648,890
ORD0004144,08/11/2024,20241108,CUS01474,2,EMP0052,InstaPay,Completed,674,340
ORD0004047,08/11/2024,20241108,CUS02487,9,EMP0150,Vodafone Cash,Cancelled,230,110
ORD0010561,09/11/2024,20241109,CUS01511,1,,Debit Card,Completed,3508,1830
ORD0001807,09/11/2024,20241109,CUS00930,1,EMP0016,  Cash  ,Completed,190,90
ORD0006056,09/11/2024,20241109,CUS01663,14,EMP0195,InstaPay,Returned,1657,1210
ORD0002168,09/11/2024,20241109,CUS01221,1,EMP0008,Cash,Completed,176,100
ORD0003563,09/11/2024,20241109,CUS02302,2,EMP0050,Cash,Completed,6230,7100
ORD0000814,09/11/2024,20241109,CUS00543,6,EMP0115,Cash,Cancelled,578,340
ORD0007622,09/11/2024,20241109,CUS00676,3,EMP0077,InstaPay,Completed,1128,580
ORD0007562,09/11/2024,20241109,CUS00776,14,EMP0194,  Cash  ,Completed,1742,950
ORD0010610,09/11/2024,20241109,CUS01576,4,EMP0082,  InstaPay  ,Completed,665,340
ORD0002333,09/11/2024,20241109,CUS00355,1,EMP0003,InstaPay,Completed,1155,600
ORD0007174,09/11/2024,20241109,CUS02390,2,EMP0040,Fawry,Completed,171,80
ORD0005123,10/11/2024,20241110,CUS02263,1,EMP0020,InstaPay,Completed,1420,1040
ORD0001960,10/11/2024,20241110,CUS00358,10,EMP0161,Debit Card,Completed,510,340
ORD0008587,10/11/2024,20241110,CUS02723,4,EMP0089,Credit Card,Completed,1438,720
ORD0004414,10/11/2024,20241110,CUS00001,11,EMP0165,Vodafone Cash,Completed,2730,1810
ORD0003697,10/11/2024,20241110,CUS01751,7,EMP0128,Vodafone Cash,Cancelled,3209.5,1740
ORD0002322,10/11/2024,20241110,CUS00157,3,,Cash,Completed,849,480
ORD0000272,10/11/2024,20241110,CUS01105,1,EMP0002,Cash,Completed,1038,600
ORD0007783,10/11/2024,20241110,CUS00375,13,EMP0190,Fawry,Cancelled,1214,820
ORD0009192,10/11/2024,20241110,CUS01587,2,EMP0031,Fawry,Completed,13160,10260
ORD0003305,10/11/2024,20241110,CUS00423,3,EMP0057,Fawry,Completed,488.5,260
ORD0007066,10/11/2024,20241110,CUS00688,7,EMP0128,Debit Card,Completed,707,410
ORD0005590,10/11/2024,20241110,CUS00418,7,EMP0135,Fawry,Completed,510,300
ORD0001514,10/11/2024,20241110,CUS02805,7,EMP0135,Vodafone Cash,Cancelled,31265,26840
ORD0006520,11/11/2024,20241111,CUS00268,4,EMP0080,  Fawry  ,Returned,731.5,380
ORD0003071,11/11/2024,20241111,CUS00035,14,EMP0197,  Debit Card  ,Completed,33258,26490
ORD0009444,11/11/2024,20241111,CUS01657,2,EMP0053,Debit Card,Completed,1519,830
ORD0009355,11/11/2024,20241111,CUS00240,5,EMP0097,Cash,Completed,1448,780
ORD0001142,11/11/2024,20241111,CUS02255,1,EMP0019,Debit Card,Completed,1215,660
ORD0008488,11/11/2024,20241111,CUS00467,4,EMP0086,Credit Card,Returned,430,190
ORD0007376,11/11/2024,20241111,CUS01416,5,,Cash,Completed,1700,860
ORD0010720,11/11/2024,20241111,CUS01812,1,EMP0021,Fawry,Completed,528,270
ORD0004556,11/11/2024,20241111,CUS00548,4,EMP0089,Credit Card,Completed,140,70
ORD0011109,11/11/2024,20241111,CUS02455,11,EMP0172,  Cash  ,Completed,324,170
ORD0006070,12/11/2024,20241112,CUS00612,1,EMP0007,  Credit Card  ,Completed,789,390
ORD0008412,12/11/2024,20241112,CUS02988,4,EMP0093,Cash,Completed,1105,520
ORD0007804,12/11/2024,20241112,CUS02482,14,EMP0198,Cash,Completed,484,280
ORD0007807,12/11/2024,20241112,CUS00087,3,EMP0061,Cash,Completed,1087,600
ORD0008877,12/11/2024,20241112,CUS01699,11,EMP0169,Debit Card,Completed,207,110
ORD0002050,12/11/2024,20241112,CUS02651,5,EMP0095,  Vodafone Cash  ,Returned,1498,720
ORD0007731,12/11/2024,20241112,CUS01838,3,EMP0070,Credit Card,Completed,712,410
ORD0000405,12/11/2024,20241112,CUS00992,10,EMP0158,Vodafone Cash,Returned,742.5,360
ORD0006655,12/11/2024,20241112,CUS00316,5,EMP0099,InstaPay,Completed,24990,23600
ORD0007276,12/11/2024,20241112,CUS01548,5,EMP0106,Credit Card,Completed,3156,1850
ORD0002326,13/11/2024,20241113,CUS02697,6,EMP0120,Fawry,Completed,39432,32770
ORD0007053,13/11/2024,20241113,CUS01072,13,EMP0185,Debit Card,Completed,3456,2170
ORD0011900,13/11/2024,20241113,CUS01575,4,EMP0085,Cash,Cancelled,210,100
ORD0006566,13/11/2024,20241113,CUS02415,3,EMP0074,InstaPay,Cancelled,1980,1030
ORD0009864,14/11/2024,20241114,CUS02427,4,EMP0079,Credit Card,Completed,16986,14190
ORD0003075,14/11/2024,20241114,CUS02152,3,EMP0074,InstaPay,Completed,135,70
ORD0006239,14/11/2024,20241114,CUS00358,5,EMP0105,  Cash  ,Completed,420,180
ORD0001891,14/11/2024,20241114,CUS01901,3,EMP0063,InstaPay,Completed,13056.5,12930
ORD0001121,14/11/2024,20241114,CUS02649,3,EMP0077,  Vodafone Cash  ,Completed,6087.5,5510
ORD0009950,14/11/2024,20241114,CUS00343,1,EMP0009,Vodafone Cash,Completed,3406.5,1680
ORD0006272,14/11/2024,20241114,CUS00895,5,EMP0106,Cash,Completed,1583.5,830
ORD0002708,14/11/2024,20241114,CUS01464,1,EMP0013,Cash,Completed,1971,970
ORD0008236,14/11/2024,20241114,CUS01454,5,EMP0109,  Credit Card  ,Completed,187,110
ORD0011725,14/11/2024,20241114,CUS00770,13,EMP0191,Credit Card,Completed,1296,810
ORD0002516,15/11/2024,20241115,CUS00445,10,EMP0163,Vodafone Cash,Returned,3070,1680
ORD0010674,15/11/2024,20241115,CUS01739,3,EMP0070,Credit Card,Completed,894,440
ORD0001539,15/11/2024,20241115,CUS02166,1,,Credit Card,Completed,150,70
ORD0000340,15/11/2024,20241115,CUS02564,7,EMP0136,Debit Card,Completed,425,240
ORD0002826,15/11/2024,20241115,CUS01582,3,EMP0066,Debit Card,Completed,570,270
ORD0002859,15/11/2024,20241115,CUS01179,1,EMP0022,Fawry,Completed,1350,680
ORD0002191,15/11/2024,20241115,CUS01173,3,EMP0070,Credit Card,Returned,735,380
ORD0001275,15/11/2024,20241115,CUS02505,6,EMP0115,Credit Card,Completed,280,140
ORD0009489,16/11/2024,20241116,CUS00578,2,EMP0040,Vodafone Cash,Completed,693,370
ORD0002690,16/11/2024,20241116,CUS02151,7,EMP0127,Fawry,Cancelled,800,400
ORD0008533,16/11/2024,20241116,CUS00453,13,EMP0187,Vodafone Cash,Completed,250,120
ORD0011496,16/11/2024,20241116,CUS00277,4,EMP0092,  InstaPay  ,Completed,375.5,180
ORD0002755,16/11/2024,20241116,CUS00091,13,EMP0185,Fawry,Completed,160,70
ORD0004626,16/11/2024,20241116,CUS02472,7,EMP0132,Credit Card,Completed,960,530
ORD0002356,16/11/2024,20241116,CUS02835,4,EMP0094,  Debit Card  ,Completed,540,270
ORD0003076,16/11/2024,20241116,CUS02259,1,EMP0026,InstaPay,Completed,428,220
ORD0001284,16/11/2024,20241116,CUS01385,1,EMP0005,Credit Card,Completed,510,280
ORD0003603,16/11/2024,20241116,CUS00754,3,EMP0064,  Vodafone Cash  ,Completed,2548.5,1570
ORD0000068,16/11/2024,20241116,CUS00489,14,EMP0199,InstaPay,Completed,190,90
ORD0009459,16/11/2024,20241116,CUS02727,4,EMP0090,Fawry,Completed,1418,720
ORD0010423,16/11/2024,20241116,CUS00270,11,EMP0167,Fawry,Completed,2001.5,990
ORD0010422,17/11/2024,20241117,CUS02538,2,EMP0054,Fawry,Returned,540,270
ORD0002868,17/11/2024,20241117,CUS01357,2,EMP0048,InstaPay,Completed,520,260
ORD0009035,17/11/2024,20241117,CUS02580,12,EMP0181,Vodafone Cash,Returned,620,410
ORD0007093,17/11/2024,20241117,CUS01586,3,EMP0062,Vodafone Cash,Completed,993,490
ORD0002838,17/11/2024,20241117,CUS01954,4,EMP0093,Debit Card,Cancelled,480,240
ORD0011260,17/11/2024,20241117,CUS00461,1,EMP0026,Fawry,Completed,2322,1210
ORD0006027,17/11/2024,20241117,CUS01800,6,EMP0118,  Cash  ,Completed,950,480
ORD0011120,17/11/2024,20241117,CUS01157,1,EMP0009,Debit Card,Completed,5496,3700
ORD0007824,17/11/2024,20241117,CUS02617,1,EMP0018,Debit Card,Completed,240,110
ORD0006562,17/11/2024,20241117,CUS01679,1,EMP0025,Debit Card,Returned,1930,1330
ORD0000353,17/11/2024,20241117,CUS02825,13,EMP0191,Fawry,Completed,1554,800
ORD0009349,17/11/2024,20241117,CUS01703,1,EMP0020,  Credit Card  ,Completed,300,140
ORD0008885,17/11/2024,20241117,CUS01454,9,EMP0150,Credit Card,Completed,2097.5,1220
ORD0009565,17/11/2024,20241117,CUS01714,3,EMP0055,Cash,Completed,1245,680
ORD0005773,17/11/2024,20241117,CUS00307,6,,Fawry,Completed,1844.5,880
ORD0006984,17/11/2024,20241117,CUS02384,13,EMP0189,  InstaPay  ,Completed,922,470
ORD0001261,18/11/2024,20241118,CUS02788,1,EMP0017,Fawry,Completed,600,280
ORD0001640,18/11/2024,20241118,CUS00388,11,EMP0164,Vodafone Cash,Completed,300,140
ORD0009601,18/11/2024,20241118,CUS01457,3,,Fawry,Completed,21276,17690
ORD0009460,18/11/2024,20241118,CUS01964,3,EMP0064,  Vodafone Cash  ,Completed,1440,700
ORD0005975,18/11/2024,20241118,CUS01024,4,EMP0089,Vodafone Cash,Completed,530,250
ORD0002801,18/11/2024,20241118,CUS00839,3,EMP0067,Credit Card,Completed,1497.5,730
ORD0002743,18/11/2024,20241118,CUS01895,11,EMP0166,Fawry,Completed,1642.5,1060
ORD0003939,18/11/2024,20241118,CUS02049,5,EMP0095,Credit Card,Completed,510,240
ORD0010086,18/11/2024,20241118,CUS00563,1,EMP0024,Fawry,Completed,2260,1200
ORD0008654,18/11/2024,20241118,CUS02815,2,EMP0039,Vodafone Cash,Completed,8216,6200
